"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2019-08-08T12:00:25+00:00","113-3617343-9990654","DS-0123-40","B07KTQWPP5","X001YRGF5D","Homend 40Pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (5"" Overall Length;Hole Centers:3in","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR750227745",
"2019-08-08T11:49:45+00:00","112-5856385-4733847","DS-0224","B07QNWP7W3","X0024F8BUL","Homend Garden Kneelers Gardening Transplanting Pot Pad Mini Garden Hand Transplanting Succulent Tools for Indoor Garden Plant Care Work Cloth Anti Dir","1","LAS2","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR747470646","Rip-off!!!! Did NOT INCLUDE ALL TOOLS AS SHOWN! STOP THESE CHINESE SELLERS FROM RIPPING IS OFF!!!! THREE ORDERS IN A ROW BY CHINESE SELLERS, WRONG, DEFECTIVE, MISSING ITEMS, ETC. I am sick of it!!!"
"2019-08-08T08:24:22+00:00","114-8788096-9285843","SA-0065","B07S2R4RCX","X0026GR0QJ","Homend DC 12V 10 Inch Stroke Linear Actuator with Mounting Bracket 250MM 6000N/1320LB Maximum Load for Recliner TV Table Lift Massage Bed Electric Sof","1","CVG2","CUSTOMER_DAMAGED","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNRR774891396",
"2019-08-08T07:24:03+00:00","111-9896745-5615437","AB-0622-08","B07QBC68KY","X0023XKNLT","Homend 8 Pack Metal Lock Barrel Bolt Spring Loaded Locking Latch 6.5"" Long w/Grip Heavy Duty for Gate Shed Door Tailgate Trailer Garage (8 Pack)","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR800696225",
"2019-08-08T06:54:18+00:00","112-9736213-8575419","GR-0041A","B07DHHF6XB","X0023J7KLJ","Homend Screw On Adjustable Furniture Foot Levelers, Table Leg Levelers, Screw on Furniture Glide Leveling Foot 100pack","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR745387535",
"2019-08-08T05:51:24+00:00","113-5628208-0742664","LU-0041","B07PFDBXBL","X0022UYOIL","DasMarine 4 Step Ladder 316 Stainless Steel Telescoping Ladder, 900 Pound Capacity for Marine Yacht/Swimming Pool with Retaining Strap (4 Step Ladder)","1","LEX1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR749515017","Ladder is way to  narrow for my application . Need one that is much wider. Item is still in original packaging. Never used or installed"
"2019-08-08T05:15:10+00:00","112-9825368-4323463","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR751488626",
"2019-08-08T04:26:46+00:00","113-9945809-0888259","JJ-0319","B07GWHBLYK","X001VQP19D","Homend Manual Stainless Steel Twisted Potato Slicer Spiral Fruit Vegetable Cutter French Fry Manual Tornado Chips Machine","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR747291033",
"2019-08-08T04:22:25+00:00","113-1143330-9909058","DS-0073","B07FMWGJ6J","X001U5W0MV","Homend Sponge Neoprene with Adhesive Foam Rubber Sheet 1/8"" Thick X 12"" Wide X 48"" Long, Cut to Multiple Dimensions and Lengths - DIY, Gaskets, Cospla","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR745653114",
"2019-08-08T04:17:16+00:00","111-3465355-2408224","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR750232270",
"2019-08-08T02:14:30+00:00","112-8931939-8797812","JK-0283","B07L4SGY3Z","X001Z3RTGZ","Homend Adjustable Dog Wheelchair (S), Weight 22 to 44 lbs, Hip Height:10.6""-17.32"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPM040498619",
"2019-08-08T02:12:30+00:00","111-5504552-7772242","CA-0357","B07DCQDD4K","X001SLRDPL","DasMarine12V 750GPH Multi Port Marine Boat Shower Sump Pump Drain Kit System","1","LEX1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR749304703","Will not line up with hoses. Returning and ordering the Attwood sump box that fits."
"2019-08-08T01:55:57+00:00","113-2292179-9663415","JK-0285","B07L4S2TF6","X001Z4J0YN","Homend Adjustable Dog Wheelchair (L), Weight 44 to 99 lbs, Hip Height:20.4""-24.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR774646765",
"2019-08-08T01:26:59+00:00","113-2116951-1993842","LU-0044","B07GFNSYDP","X0023NC5JH","DasMarine 4 Step Pontoon Boat Ladder, Stainless Steel Folding Telescoping Rear Entry Inboard Ladder Heavy Duty Custom Swim Deck Ladder with Pedal Hand","1","CVG2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR777117005",
"2019-08-08T00:27:04+00:00","111-0315148-0537857","AB-0572-10","B07GN5VWXP","X001V8X45T","Homend 10 Pack Flat Black Cabinet Hardware Handle Pull, 2-1/2"" (64mm) Hole Center,4-1/2"" Overall Length, Drawer Handle Dresser Kitchen Cupboard Furnit","1","LAS2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR747980339","Length and holes do not match description"
"2019-08-07T23:33:54+00:00","111-1047607-1281825","DS-0064","B07FM1QGGS","X001U4TXJZ","Homend Garage Door Bottom Weather Stripping Rubber Seal Strip Replacement, 5/16"" T Ends, 3 3/4"" Width X 20 Feet Lenth (Black)","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR748014748","there not going to work for what i'm using it"
"2019-08-07T23:33:54+00:00","111-1047607-1281825","DS-0064","B07FM1QGGS","X001U4TXJZ","Homend Garage Door Bottom Weather Stripping Rubber Seal Strip Replacement, 5/16"" T Ends, 3 3/4"" Width X 20 Feet Lenth (Black)","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR748014749",
"2019-08-07T23:33:54+00:00","111-1047607-1281825","DS-0064","B07FM1QGGS","X001U4TXJZ","Homend Garage Door Bottom Weather Stripping Rubber Seal Strip Replacement, 5/16"" T Ends, 3 3/4"" Width X 20 Feet Lenth (Black)","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR748014750","there not going to work for what i'm using it"
"2019-08-07T20:26:38+00:00","112-5435700-1112233","SH-0237D","B07KWZ5SYZ","X0023OGXHL","Homend 3/4"" ID X 100FT High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (3/4"" ID X 100FT)","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPM048226725",
"2019-08-07T20:08:46+00:00","702-1309912-4117056","AB-0596-12F2","B07JX511WB","X001XJHA79","Homend 12Pack Rustic Black Hooks, Wall Mounted Rustic Hook Robe Hooks Double Coat Hangers and 48 Pieces Screws for Rack Hanging Wire Hook Decorative H","1","YVR3","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNN257978496","Does not work / defective"
"2019-08-07T20:08:46+00:00","702-1309912-4117056","AB-0596-12F2","B07JX511WB","X001XJHA79","Homend 12Pack Rustic Black Hooks, Wall Mounted Rustic Hook Robe Hooks Double Coat Hangers and 48 Pieces Screws for Rack Hanging Wire Hook Decorative H","1","YVR3","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNN257978495","Does not work / defective"
"2019-08-07T17:20:23+00:00","113-3755950-4235453","DS-0244","B07RQCHFGR","X0026KWNDF","Homend 12"" Hand Held Crimp Sealer 10mm Seal Width Crimp Heat Sealer Temperature Control 0-300&#x2103; Portable Hand Sealer for Sealing Aluminum Foil K","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR761348534","intermittently gets cold"
"2019-08-07T17:12:29+00:00","114-0681150-2746665","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR745628567",
"2019-08-07T16:01:06+00:00","702-8721567-9020226","AB-0572-10F2","B07GXLCTLS","X001VMP7Q9","Homend 10 Pack Flat Black Cabinet Hardware Handle Pull, 2-1/2"" (64mm) Hole Center,4-1/2"" Overall Length, Drawer Handle Dresser Kitchen Cupboard Furnit","1","YYZ1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNN265839673",
"2019-08-07T15:49:09+00:00","701-7402469-0229010","RA-0060AF2","B07Q2WZ1H7","X0023IQHGJ","Homend 110V Cotton Candy Machine, Bright, Colorful Style- Makes Hard Candy, Sugar Free Candy, Sugar Floss, Home Made Sweets for Birthday Parties","1","YVR3","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNN200614120","its not working"
"2019-08-07T14:49:00+00:00","112-0199298-0677078","RA-0042","B07D299NGZ","X001S6ETCV","Homend Indispensable Wall Mount Triple Dry-Food Dispenser, Cereal Dry Food Dispenser Kitchen Storage","1","LAS2","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR748000037","All 3 containers are severely cracked. Every single one."
"2019-08-07T14:47:20+00:00","114-8257512-1739449","YI-0335-WT04","B07NSRRKZZ","X0023MMP9D","DasMarine (Set of 4 White Recessed Plastic Cup Drink Can Holder with Drain for Boat Truck Car and More (White, 4 Pack)","1","LEX1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR749333452",
"2019-08-07T12:47:45+00:00","701-3255359-4297058","DS-0062-02B6","B07F84LWFC","X001TWAV1H","Homend Soundproof Weather Stripping Door Kit&#xFF0C; 66FT(20M) Long Weather Stripping Doors and Windows Soundproofing Anti-Collision Self-Adhesive Wea","1","YYZ1","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNN258510742",
"2019-08-07T12:25:02+00:00","113-0335769-3825812","AB-0581-05","B07GQMZC12","X001VBTYWN","Homend 5Pcs M8 Rubber Mounts Shock Absorber Anti Vibration Silentblock Car Boat Bobbins (M8)","1","LEX2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR800679555",
"2019-08-07T12:25:02+00:00","113-0335769-3825812","AB-0581-05","B07GQMZC12","X001VBTYWN","Homend 5Pcs M8 Rubber Mounts Shock Absorber Anti Vibration Silentblock Car Boat Bobbins (M8)","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR800679556",
"2019-08-07T11:32:58+00:00","701-3851236-3045057","JK-0283F2","B07QVNQ8XQ","X0024KO7IV","Homend Adjustable Dog Wheelchair, 5 Sizes for Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (S)","1","YYZ1","SELLABLE","UNDELIVERABLE_UNCLAIMED","Unit returned to inventory","LPNN280581081",
"2019-08-07T11:12:25+00:00","701-6142875-4698619","DS-0062-02B6","B07F84LWFC","X001TWAV1H","Homend Soundproof Weather Stripping Door Kit&#xFF0C; 66FT(20M) Long Weather Stripping Doors and Windows Soundproofing Anti-Collision Self-Adhesive Wea","1","YYZ1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNN257355604",
"2019-08-07T10:11:00+00:00","112-8231150-0403431","JK-0285","B07L4S2TF6","X001Z4J0YN","Homend Adjustable Dog Wheelchair (L), Weight 44 to 99 lbs, Hip Height:20.4""-24.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash","1","TUS1","CUSTOMER_DAMAGED","UNAUTHORIZED_PURCHASE","Repackaged Successfully","LPNPM046114013",
"2019-08-07T08:35:18+00:00","111-8587143-9133012","SA-0062","B07RYL6GG4","X0026IP843","Homend DC 12V 4 Inch Stroke Linear Actuator with Mounting Bracket 100MM 6000N/1320LB Maximum Load for Recliner TV Table Lift Massage Bed Electric Sofa","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR747967686",
"2019-08-07T07:18:41+00:00","114-5309170-0909806","RA-0042","B07D299NGZ","X001S6ETCV","Homend Indispensable Wall Mount Triple Dry-Food Dispenser, Cereal Dry Food Dispenser Kitchen Storage","1","LEX1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR750281563",
"2019-08-07T07:18:41+00:00","114-5309170-0909806","RA-0042","B07D299NGZ","X001S6ETCV","Homend Indispensable Wall Mount Triple Dry-Food Dispenser, Cereal Dry Food Dispenser Kitchen Storage","1","LEX1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR750281561",
"2019-08-07T07:18:41+00:00","114-5309170-0909806","RA-0042","B07D299NGZ","X001S6ETCV","Homend Indispensable Wall Mount Triple Dry-Food Dispenser, Cereal Dry Food Dispenser Kitchen Storage","1","LEX1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR750281562",
"2019-08-07T05:11:03+00:00","113-6606363-3563457","DS-0141","B07JZ21BGX","X001XQ7333","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (1/4 Inch T-End,16FT Long)","1","IND8","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNN262866418",
"2019-08-07T05:05:44+00:00","113-5473022-8622629","SA-0014","B07HNTHYQ1","X001WLHVM7","Homend DC12V 10inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","CVG2","SELLABLE","UNDELIVERABLE_MISSING_LABEL","Unit returned to inventory","LPNRR774619180",
"2019-08-07T05:05:44+00:00","113-5473022-8622629","SA-0014","B07HNTHYQ1","X001WLHVM7","Homend DC12V 10inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","CVG2","DEFECTIVE","UNDELIVERABLE_MISSING_LABEL","Unit returned to inventory","LPNRR774619173",
"2019-08-07T05:05:44+00:00","113-5473022-8622629","SA-0014","B07HNTHYQ1","X001WLHVM7","Homend DC12V 10inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","CVG2","SELLABLE","UNDELIVERABLE_MISSING_LABEL","Unit returned to inventory","LPNRR774619177",
"2019-08-07T05:05:44+00:00","113-5473022-8622629","SA-0014","B07HNTHYQ1","X001WLHVM7","Homend DC12V 10inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","CVG2","SELLABLE","UNDELIVERABLE_MISSING_LABEL","Unit returned to inventory","LPNRR774619172",
"2019-08-07T05:05:44+00:00","113-5473022-8622629","SA-0014","B07HNTHYQ1","X001WLHVM7","Homend DC12V 10inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","CVG2","SELLABLE","UNDELIVERABLE_MISSING_LABEL","Unit returned to inventory","LPNRR774619178",
"2019-08-07T03:47:31+00:00","111-4050812-3835444","JK-0282","B07L4S4G2R","X001Z5WZ49","Homend Adjustable Dog Wheelchair (XXS), Weight 4.4 to 11lbs, Hip Height:6""-9"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (XX","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR749524395","My beloved dog is no longer with us. He will be missed! TY"
"2019-08-07T03:37:30+00:00","112-9448446-8852250","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR746969511",
"2019-08-07T03:37:30+00:00","112-9448446-8852250","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR746969513",
"2019-08-07T03:37:30+00:00","112-9448446-8852250","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR746969512",
"2019-08-07T03:03:53+00:00","111-3404155-5170653","JL-028-6","B019JSKNVO","X001TW7TSF","9milelake Watch Box 24 Slots Men Black PU Leather Display Clear Top Jewelry Case Organizer","1","LEX1","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR748974677","Cheaply made"
"2019-08-07T01:04:35+00:00","113-0474365-3045861","LU-0040","B07Q28TQT5","X0023KF2TP","DasMarine 3 Step Ladder 316 Stainless Steel Telescoping Ladder, 900 Pound Capacity for Marine Yacht/Swimming Pool with Retaining Strap (3 Step Ladder)","1","IND8","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNN282279629","dimensions appear inaccurate , too narrow to fit"
"2019-08-06T23:57:15+00:00","111-4149158-3731430","DS-0144","B07JY7YY5G","X001XQIK85","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (3/8 Inch T-End,16FT Long)","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR748981580",
"2019-08-06T23:44:10+00:00","114-5472290-4093007","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNN264418545",
"2019-08-06T22:17:09+00:00","114-2310234-2601046","JJ-0356","B07KJDJGXX","X001YE2JB5","DasMarine 12 Pack D-Ring Tie Downs, 1/4"" D-Rings Anchor Lashing Ring for Loads on Trailers Trucks RV Campers Vans ATV SUV Boats Motorcycles etc Vehicl","1","LAS2","SELLABLE","UNDELIVERABLE_INSUFFICIENT_ADDRESS","Unit returned to inventory","LPNRR747417494",
"2019-08-06T22:17:09+00:00","114-2310234-2601046","JJ-0356","B07KJDJGXX","X001YE2JB5","DasMarine 12 Pack D-Ring Tie Downs, 1/4"" D-Rings Anchor Lashing Ring for Loads on Trailers Trucks RV Campers Vans ATV SUV Boats Motorcycles etc Vehicl","1","LAS2","SELLABLE","UNDELIVERABLE_INSUFFICIENT_ADDRESS","Unit returned to inventory","LPNRR747417493",
"2019-08-06T20:52:37+00:00","701-2350078-8843463","DS-0028F2","B07QM79KCY","X0024LV7DX","Homend Indoor Hydroponic Grow Kit with Bubble Stone, 11 Plant Sites (Holes) Bucket, Air Pump, Planting Sponges - Best Indoor Herb Garden for Plants -","1","YYZ1","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNN265833597",
"2019-08-06T20:38:44+00:00","113-2936886-4925860","RA-0042","B07D299NGZ","X001S6ETCV","Homend Indispensable Wall Mount Triple Dry-Food Dispenser, Cereal Dry Food Dispenser Kitchen Storage","1","LAS2","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNRR759379305","Shipment undeliverable"
"2019-08-06T19:54:20+00:00","114-2303524-5842647","AB-0511","B07FLVP81B","X001U48A53","DasMarine Soft UHMWPE Shackle 1/2"" x 23.4"" (30860LBS Breaking Strength) with Black Sleeve for 4 Off-Road ATV UTV Jeep Winch Ropes (1/2"" x 23.4"")","1","LAS2","SELLABLE","UNDELIVERABLE_FAILED_DELIVERY_ATTEMPTS","Unit returned to inventory","LPNRR747182124",
"2019-08-06T19:54:20+00:00","114-2303524-5842647","AB-0511","B07FLVP81B","X001U48A53","DasMarine Soft UHMWPE Shackle 1/2"" x 23.4"" (30860LBS Breaking Strength) with Black Sleeve for 4 Off-Road ATV UTV Jeep Winch Ropes (1/2"" x 23.4"")","1","LAS2","SELLABLE","UNDELIVERABLE_FAILED_DELIVERY_ATTEMPTS","Unit returned to inventory","LPNRR747182123",
"2019-08-06T19:52:54+00:00","113-3381723-6075408","CA-0364","B07KP791D2","X001YIFJBN","DasMarine 3000 GPH 12v Boat Marine Plumbing Electric Bilge Pump 1 1/2""(40MM) Outlet 12 AMP 15 AMP Fuse","1","IND8","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNN280528347",
"2019-08-06T19:26:18+00:00","702-0952517-5391441","DS-0021B6","B07F8NCYHV","X001TTZ6Z1","Homend Seed Sprouter Tray, 5 Pack Seed Germination Tray BPA Free Nursery Tray for Seedling Planting Great for for Garden Home Office","1","YVR3","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNN260980943",
